network_frequency,rn_w_tracker_outstanding,share_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,rn_r_tracker_outstanding,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,FinishTime,TotalBandWidth,eject_queues_len,inject_queues_len,Topo
2,48,64,32.43051990226704,1129.2542572021484,14876,64,64,40.25866843480635,2558.1615358382937,11106,32502,72.68918833707339,5,8,9x4
2,48,64,41.80258332004465,1076.833236694336,13647,64,64,48.461993520822574,1760.749984499008,8474,25247,90.26457684086722,6,8,9x4
2,48,64,37.19673643135864,844.0434112548828,13841,64,64,41.35218941548816,2109.3875248015875,13832,28348,78.5489258468468,7,8,9x4
2,48,64,37.020759779692135,1652.2772064208984,15936,64,64,45.92418579818473,1489.4002821180557,9941,28487,82.94494557787687,8,8,9x4
2,48,64,43.279511309228994,726.9906311035156,10537,64,64,48.34170101161484,1870.2916046626983,9264,24390,91.62121232084382,9,8,9x4
2,48,64,40.11998775635139,1399.856918334961,15283,64,64,47.476748999586036,1682.5817367311508,8653,26295,87.59673675593743,10,8,9x4
2,48,64,36.169017971094476,1287.7987060546875,17227,64,64,42.328972729136765,1896.6757347470239,12624,60000,78.49799070023124,11,8,9x4
2,48,64,36.94380438995173,1094.7576599121094,18371,64,64,44.56210335448776,2056.1408885168653,11832,28541,81.5059077444395,12,8,9x4
2,48,64,38.24209489769868,1382.4839703974976,12671,64,64,45.198230941016774,1532.4398716517858,9897,60000,83.44032583871545,13,8,9x4
2,48,64,37.43443647138624,978.5683135986328,15007,64,64,46.90289453355751,1776.4495132688492,9602,28172,84.33733100494375,14,8,9x4
