rn_w_tracker_outstanding,rn_r_tracker_ostd,WriteBandWidth,WriteAvgLatency,WriteMaxLatency,share_tracker_ostd,ro_tracker_ostd,ReadBandWidth,ReadAvgLatency,ReadMaxLatency,TotalBandWidth,FinishCycle,eject_queues_len,inject_queues_len,sdma-R-DDR_thoughput,sdma-W-l2m_thoughput,gdam-R-L2M_thoughput,sdma-R-DDR_finish_cycle,sdma-W-l2m_finish_cycle,gdam-R-L2M_finish_cycle,sdma-R-DDR_avg_latency,sdma-W-l2m_avg_latency,gdam-R-L2M_avg_latency,cir_h_total,cir_v_total,Topo
88,48,44.69880794,4326.745407,13810,1000,1000,56.95377763,2735.945862,7574,101.6525856,46952,8,5,113.414552,89.94476459,114.7110745,18403,23427,18195,920.0404759,136.3812416,648.2196737,40421,680,5x4
88,48,44.59994207,4549.273041,13928,1000,1000,57.79188713,2402.739944,7107,102.3918292,47056,8,5,114.9954821,91.29309822,115.3960303,18150,23081,18087,907.5076659,136.6505892,636.6682203,39385,858,4x5
88,40,52.10056643,3845.938843,10312,1000,1000,68.58368762,1286.296982,3740,120.6842541,40264,8,5,548.4542661,416.68031,0,15295,20132,0,561.9337769,139.1454773,0,43,660,4x9
92,48,44.59614827,4373.220963,13881,1000,1000,57.52872113,2680.219528,7251,102.1248694,47060,8,5,114.6039974,90.36133625,114.5096834,18212,23319,18227,939.2905679,135.7029523,628.6293389,40488,858,5x4
92,48,45.14529537,4497.056534,13461,1000,1000,57.73143203,2436.538696,7300,102.8767274,46488,8,5,115.4982015,91.52706107,114.9321586,18071,23022,18160,919.3241752,136.2592638,626.6660125,39006,970,4x5
92,40,52.12646649,3925.03833,10369,1000,1000,69.15815855,1184.700653,3365,121.284625,40244,8,5,553.0464135,416.8873869,0,15168,20122,0,556.1604919,139.1257019,0,41,970,4x9
96,48,44.82109237,4322.068375,13621,1000,1000,56.7380553,2754.917419,7619,101.5591477,46824,8,5,112.9725575,90.00239194,113.612106,18475,23412,18371,954.9911689,136.6635889,625.2060591,41619,761,5x4
16,40,48.07776249,2882.731491,11767,1000,1000,59.06139462,2840.021942,6156,107.1391571,43632,8,5,472.3315315,384.5163183,0,17760,21816,0,647.369751,164.5275574,0,148353,116,9x4
96,48,45.47422264,4573.915634,13317,1000,1000,58.1572934,2332.196838,7120,103.631516,46152,8,5,115.7223331,91.31287918,117.263217,18036,23076,17799,975.1726972,136.6278702,560.3468662,39193,923,4x5
16,52,44.81534534,4362.424469,13603,1000,1000,56.94449875,2689.843094,7576,101.7598441,46830,8,5,113.3468013,90.7817845,113.3098806,18414,23211,18420,988.6402551,136.270441,710.7744389,40447,630,5x4
16,52,45.10257359,4592.704407,13541,1000,1000,57.02501631,2363.140381,7505,102.1275899,46532,8,5,113.4700446,90.93065205,115.2494754,18394,23173,18110,990.1387219,136.496173,678.3558199,40126,954,4x5
96,40,52.11092337,3877.775787,10311,1000,1000,69.01250494,1231.642593,3422,121.1234283,40256,8,5,551.8821053,416.7631161,0,15200,20128,0,558.0246887,139.1716614,0,29,858,4x9
20,40,47.42327348,2822.301453,12176,1000,1000,58.52734985,2888.35321,6340,105.9506233,44234,8,5,468.0620466,379.2832663,0,17922,22117,0,654.214386,165.4156494,0,148390,154,9x4
20,52,44.97489203,4311.676529,13613,1000,1000,57.76005288,2584.205017,7023,102.7349449,46664,8,5,114.9321586,90.88358853,115.096945,18160,23185,18134,947.0114068,136.089904,720.6734944,39090,975,5x4
20,52,45.2329334,4652.137863,13460,1000,1000,57.86523923,2300.955048,7209,103.0981726,46398,8,5,116.1344313,91.3168364,115.185872,17972,23075,18120,941.8665522,136.3935123,718.4328468,38923,805,4x5
16,44,52.35027459,3952.030731,10254,1000,1000,69.21293729,1169.765533,3464,121.5632119,40072,8,5,553.4842966,418.6767818,0,15156,20036,0,608.2192383,139.2294312,0,9,688,4x9
24,52,45.21732844,4370.841888,13490,1000,1000,58.08963492,2606.550232,7015,103.3069634,46414,8,5,115.6517981,91.39605292,115.6517981,18047,23055,18047,968.6856372,136.1982748,700.2448179,39660,1069,5x4
24,40,48.12630806,2810.74501,11644,1000,1000,58.64847027,2887.486221,6361,106.7747783,43588,8,5,469.0303606,384.9044691,0,17885,21794,0,652.2540894,165.2073975,0,147759,196,9x4
24,52,44.932492,4603.449524,13631,1000,1000,57.69648949,2412.036957,7123,102.6289815,46708,8,5,115.0081552,91.47143601,114.8309859,18148,23036,18176,932.1496382,136.6798688,739.9933767,40260,896,4x5
28,52,44.77324546,4386.290192,13716,1000,1000,57.17738154,2671.238602,7419,101.950627,46874,8,5,113.8413876,89.90638734,114.3027382,18334,23437,18260,988.4847295,135.9199368,699.9429658,40859,805,5x4
20,44,51.98948882,3899.655548,10331,1000,1000,68.56126586,1197.643723,3997,120.5507547,40350,8,5,548.2750327,415.7922181,0,15300,20175,0,609.9730835,139.0261536,0,20,663,4x9
28,52,44.68166518,4572.445496,13823,1000,1000,57.75050945,2335.987366,7254,102.4321746,46970,8,5,115.1350397,91.95845335,114.9574796,18128,22914,18156,995.8534282,136.4770988,667.7629094,39550,937,4x5
28,40,47.81904414,2811.936905,11854,1000,1000,59.16470124,2891.825577,6471,106.9837454,43868,8,5,473.1574257,382.4477068,0,17729,21934,0,651.551178,165.2507629,0,146738,140,9x4
24,44,52.48128128,3922.021957,10189,1000,1000,69.61269335,1168.103806,3412,122.0939746,39972,8,5,556.6798062,419.7242069,0,15069,19986,0,607.7585144,139.0257874,0,18,777,4x9
32,52,44.96139243,4401.198441,13599,1000,1000,57.16491305,2633.748657,7312,102.1263055,46678,8,5,113.7483242,91.15881462,114.5096834,18349,23115,18227,956.5754937,135.9131333,734.128419,39868,1054,5x4
32,52,44.91901784,4593.624573,13688,1000,1000,57.81100452,2302.737,6968,102.7300224,46722,8,5,115.0335097,91.85422842,115.1922292,18144,22940,18119,980.9322949,136.4639776,671.3148534,39293,802,4x5
32,40,48.27697974,2869.293457,11660,1000,1000,58.92862763,2830.955963,6204,107.2056074,43452,8,5,471.2701124,386.1091779,0,17800,21726,0,648.5775146,164.68396,0,149289,222,9x4
36,52,44.6949973,4397.603195,13694,1000,1000,56.96615418,2678.270828,7517,101.6611515,46956,8,5,115.2431119,90.65289967,113.3714286,18111,23244,18410,969.6813443,136.2042279,720.0756777,40818,882,5x4
36,52,45.18225664,4585.066574,13566,1000,1000,57.45621918,2326.46666,7400,102.6384758,46450,8,5,114.3277826,91.43968061,116.43894,18256,23044,17925,1021.971176,136.473211,636.8470502,38211,975,4x5
28,44,51.89685721,3966.116241,10424,1000,1000,69.18097249,1168.558151,3724,121.0778297,40422,8,5,553.2287806,415.0516056,0,15163,20211,0,609.5516968,139.1106567,0,33,646,4x9
40,52,45.06767951,4373.732315,13574,1000,1000,57.00951449,2600.738434,7473,102.077194,46568,8,5,113.4392087,91.2061637,115.3960303,18399,23103,18087,1004.019502,136.0961001,675.4605667,39550,838,5x4
40,52,44.85176809,4599.053131,13720,1000,1000,57.63623372,2399.586563,7196,102.4880018,46792,8,5,114.7552232,91.30496577,115.3386384,18188,23078,18096,1043.77309,136.7210545,624.9614866,39240,904,4x5
36,40,46.99394972,2848.985428,12268,1000,1000,58.58948427,2922.975082,6749,105.583434,44638,8,5,468.558789,375.8505309,0,17903,22319,0,656.4635315,164.5549927,0,147820,133,9x4
32,44,52.16276987,3958.354523,10406,1000,1000,69.76089415,1146.748672,3322,121.923664,40216,8,5,557.8644676,417.1776407,0,15037,20108,0,606.3069458,138.9769287,0,30,621,4x9
44,52,44.74458632,4371.824478,13757,1000,1000,57.39018116,2631.039932,7292,102.1347675,46904,8,5,114.1964217,91.01313062,114.4720013,18277,23152,18233,1021.527904,135.9686551,661.6362075,40436,803,5x4
44,52,45.02703792,4585.93306,13549,1000,1000,57.50348231,2308.075333,7243,102.5305202,46610,8,5,114.4217971,91.3168364,115.185872,18241,23075,18120,997.6073838,136.4415016,662.0808291,39202,917,4x5
48,52,45.01157468,4398.294174,13584,1000,1000,57.6806205,2614.798477,7334,102.6921952,46626,8,5,114.9068487,90.84048974,114.7741545,18164,23196,18185,976.7063658,135.955048,705.3164479,40050,934,5x4
36,44,52.08762605,3919.995865,10333,1000,1000,69.3181728,1212.065659,3456,121.4057989,40274,8,5,554.3255138,416.5768486,0,15133,20137,0,609.5116882,139.063324,0,74,583,4x9
40,40,47.62790698,2865.123672,11972,1000,1000,58.98166273,2849.196121,6395,106.6095697,44044,8,5,471.6941071,380.9194442,0,17784,22022,0,651.4450989,164.62323,0,148445,153,9x4
48,52,44.73122461,4645.805862,13730,1000,1000,57.37448019,2303.900162,7272,102.1057048,46918,8,5,114.3027382,91.5111613,114.2151691,18260,23026,18274,971.6613516,136.7818005,691.3972771,40477,1071,4x5
52,52,44.82684087,4393.549362,13686,1000,1000,57.1742639,2659.369278,7431,102.0011048,46818,8,5,113.8351786,90.11786845,114.3653699,18335,23382,18250,990.0430516,136.2179565,699.7176499,40892,791,5x4
40,44,52.26416787,3917.706146,10276,1000,1000,69.41453727,1176.278046,3446,121.6787051,40138,8,5,555.0958179,417.9883402,0,15112,20069,0,608.7995911,138.9815063,0,27,589,4x9
52,52,44.83642498,4606.183029,13776,1000,1000,57.70919097,2338.390549,7235,102.545616,46808,8,5,114.9068487,91.13515851,115.4024107,18164,23121,18086,947.286275,136.5005467,714.8777137,39692,958,4x5
44,40,48.55867371,2879.849686,11529,1000,1000,59.22819702,2821.973373,6121,107.7868707,43200,8,5,473.665048,388.3614815,0,17710,21600,0,644.921875,164.2116699,0,148056,160,9x4
56,52,44.9498278,4370.196091,13588,1000,1000,57.4877193,2656.135727,7344,102.4375471,46690,8,5,114.4280702,90.96205482,114.5914132,18240,23165,18214,997.542745,136.3994654,683.2789157,40270,809,5x4
56,52,45.10063361,4574.462143,13529,1000,1000,57.42475356,2317.442032,7291,102.5253872,46534,8,5,114.3904417,90.82874262,115.1795155,18246,23199,18121,975.6909113,136.4212125,681.7954127,38628,722,4x5
44,44,52.04367679,3929.318604,10399,1000,1000,69.4651209,1177.8396,3483,121.5087977,40308,8,5,555.5001656,416.2254639,0,15101,20154,0,608.0311279,139.0984497,0,33,653,4x9
60,52,44.84217742,4382.680908,13629,1000,1000,57.12754018,2703.237518,7408,101.9697176,46802,8,5,113.7483242,90.60222729,114.340309,18349,23257,18254,957.2662824,135.8697607,734.4557831,40088,734,5x4
48,40,47.29920159,2843.837982,12113,1000,1000,58.82614306,2852.088852,6645,106.1253446,44350,8,5,470.450788,378.2912289,0,17831,22175,0,649.9386292,164.5011902,0,147417,206,9x4
60,52,45.52951042,4595.579208,13339,1000,1000,58.50449144,2313.543823,6897,104.0340019,46096,8,5,116.4129622,92.15955213,116.9281793,17929,22864,17850,988.8311051,136.8393877,657.3225806,38349,838,4x5
64,52,44.60373651,4350.02063,13740,1000,1000,56.8272274,2610.97908,7526,101.4309639,47052,8,5,113.4762138,90.74659776,113.0827328,18393,23220,18457,991.7202257,136.1779857,689.4960137,39690,1014,5x4
48,44,52.07727837,3893.966553,10318,1000,1000,69.02159031,1218.58728,3751,121.0988687,40282,8,5,551.9547309,416.4941165,0,15198,20141,0,610.1754761,139.0798035,0,19,849,4x9
64,52,45.11809943,4547.496613,13533,1000,1000,56.89814966,2403.909195,7538,102.0162491,46516,8,5,113.2176838,91.35642749,115.4215562,18435,23065,18083,1018.416779,136.7984449,652.9389182,39596,1044,4x5
52,40,47.95243975,2791.424988,11714,1000,1000,58.61240917,2929.109253,6530,106.5648489,43746,8,5,468.7420653,383.514287,0,17896,21873,0,653.7798462,164.9926147,0,148196,125,9x4
68,52,44.99033006,4358.934937,13537,1000,1000,57.34310401,2602.491287,7334,102.3334341,46648,8,5,114.1090154,91.09182085,114.4782799,18291,23132,18232,985.9168404,136.0470174,701.010303,39811,904,5x4
52,44,52.12646649,3929.487885,10386,1000,1000,69.72842133,1160.25563,3439,121.8548878,40244,8,5,557.6048923,416.8873869,0,15044,20122,0,605.2060547,139.0072632,0,12,867,4x9
68,52,44.99226056,4572.126801,13601,1000,1000,57.88120998,2358.544495,7205,102.8734705,46646,8,5,115.5045932,91.87825935,115.2113049,18070,22934,18116,956.6795045,136.6188798,706.4804366,39164,701,4x5
72,52,44.75986663,4361.301956,13693,1000,1000,57.21481966,2713.53746,7306,101.9746863,46888,8,5,113.915948,89.87954274,114.3027382,18322,23444,18260,958.0154544,136.7108492,734.6622102,40906,812,5x4
56,40,48.09099248,2822.58252,11614,1000,1000,58.90876404,2865.388367,6460,106.9997565,43620,8,5,471.1113108,384.6221,0,17806,21810,0,651.6751709,164.5280762,0,147032,201,9x4
72,52,44.98068005,4667.680389,13570,1000,1000,57.35878781,2293.747757,7317,102.3394679,46658,8,5,114.2839621,90.32260277,116.1085892,18263,23329,17976,1002.086349,136.5821893,653.9777996,40669,916,4x5
56,44,52.12387533,3941.486359,10375,1000,1000,69.19010228,1190.392487,3678,121.3139776,40246,8,5,553.3017611,416.86667,0,15161,20123,0,608.8701477,139.1198425,0,60,926,4x9
76,52,44.89978306,4313.270691,13629,1000,1000,57.35878781,2613.619904,7265,102.2585709,46742,8,5,114.133975,92.03074773,114.6732597,18287,22896,18201,999.2200417,136.1055765,677.7538329,39089,998,5x4
76,52,45.19394119,4614.861679,13492,1000,1000,57.77914922,2383.757828,7064,102.9730904,46438,8,5,114.9701443,91.13910035,115.3067786,18154,23120,18101,980.6492089,136.9900377,686.9786582,40609,771,4x5
60,40,46.81560854,2908.912933,12366,1000,1000,58.40347555,2831.17926,6854,105.2190841,44808,8,5,467.0717149,374.424567,0,17960,22404,0,652.9439087,164.3993835,0,148932,171,9x4
60,44,51.84297439,3956.664444,10416,1000,1000,68.84033613,1181.67308,3792,120.6833105,40464,8,5,550.5058407,414.6207987,0,15238,20232,0,609.4042053,139.0658875,0,35,668,4x9
80,52,45.14723919,4390.155014,13554,1000,1000,57.62039785,2577.935287,7170,102.767637,46486,8,5,114.7362982,91.06032844,116.2379149,18191,23140,17956,993.4524715,136.0442231,678.1918312,40366,785,5x4
80,52,45.17057812,4593.282166,13453,1000,1000,57.5729424,2296.209396,7234,102.7435205,46462,8,5,114.5599649,90.75050605,116.0892152,18219,23219,17979,973.7846192,136.4333617,683.6582853,38908,829,4x5
84,52,44.99805306,4395.830246,13609,1000,1000,57.14933508,2648.86409,7455,102.1473881,46640,8,5,113.7173368,90.9659817,115.230387,18354,23164,18113,1032.193303,135.7855668,649.4659634,39758,880,5x4
64,40,48.21482435,2896.126114,11784,1000,1000,58.98829883,2794.708481,6163,107.2031232,43508,8,5,471.74716,385.6122092,0,17782,21754,0,645.8839722,164.5900269,0,148303,194,9x4
64,44,52.05917982,3945.860641,10339,1000,1000,69.21750611,1187.435883,3696,121.2766859,40296,8,5,553.5208182,416.3494143,0,15155,20148,0,608.5080872,139.1253052,0,59,964,4x9
84,52,45.36797452,4592.735992,13412,1000,1000,57.86523923,2306.297195,7052,103.2332137,46260,8,5,115.1413913,91.24961025,116.0569395,18127,23092,17984,999.6201398,136.2689831,657.2909359,38980,878,4x5
88,52,45.36601165,4328.510406,13322,1000,1000,57.65524825,2677.430435,7171,103.0212599,46262,8,5,114.7236849,91.25356199,115.1096404,18193,23091,18132,991.6049307,136.1342486,684.9386729,39671,1053,5x4
68,44,52.11869377,3902.496078,10279,1000,1000,69.01704732,1199.003235,3720,121.1357411,40250,8,5,551.9184157,416.8252422,0,15199,20125,0,610.0113525,138.9601746,0,10,622,4x9
88,52,45.16863229,4615.502869,13433,1000,1000,57.51609895,2388.953415,7343,102.6847312,46464,8,5,115.02717,91.27727962,114.4657234,18145,23085,18234,990.1717159,136.7559227,676.9851588,39867,972,4x5
92,52,44.95946458,4373.416656,13650,1000,1000,57.79188713,2605.620743,7188,102.7513517,46680,8,5,115.0715625,90.89534984,115.3641388,18138,23182,18092,992.4519809,136.0612319,684.9565804,39341,884,5x4
68,40,46.85954328,2931.255203,12435,1000,1000,58.66487636,2874.714386,6612,105.5244196,44766,8,5,469.1615213,374.7758567,0,17880,22383,0,652.5250854,163.6397095,0,148417,187,9x4
92,52,45.06961665,4572.001694,13651,1000,1000,57.41846457,2326.582123,7360,102.4880812,46566,8,5,114.3277826,91.45555556,116.1538205,18256,23040,17969,990.3213541,136.4083343,668.8636085,38891,1018,4x5
72,44,52.04625999,3922.262115,10338,1000,1000,69.29068922,1206.125305,3736,121.3369492,40306,8,5,554.1058194,416.2461172,0,15139,20153,0,609.0075684,139.0282288,0,27,823,4x9
96,52,45.07736689,4395.071289,13613,1000,1000,58.02213369,2601.884964,6942,103.0995006,46558,8,5,115.5045932,91.2614665,115.5365624,18070,23089,18065,956.8475408,135.8288179,713.5748804,39933,886,5x4
96,52,45.35227627,4604.226288,13437,1000,1000,58.50775583,2270.774704,6818,103.8600321,46276,8,5,116.4844291,91.99057016,116.5299537,17918,22906,17911,958.8885073,136.5864415,687.7338403,39372,1069,4x5
16,56,45.19588921,4448.141312,13414,1000,1000,57.45621918,2554.405914,7316,102.6521084,46436,8,5,114.4029818,90.75441468,115.6774372,18244,23218,18043,1101.258432,135.8084072,696.5948731,40634,912,5x4
72,40,47.72980108,2866.622498,11844,1000,1000,58.70757516,2857.582901,6568,106.4373762,43950,8,5,469.5028824,381.7341524,0,17867,21975,0,652.1790771,164.4208374,0,147902,118,9x4
76,44,51.82759984,3936.225601,10513,1000,1000,69.15815855,1197.939056,3702,120.9857584,40476,8,5,553.0464135,414.4978753,0,15168,20238,0,609.3850708,139.0721741,0,24,689,4x9
16,56,45.30328918,4657.738998,13459,1000,1000,57.90997957,2354.29422,6950,103.2132687,46326,8,5,115.230387,91.0170619,116.283247,18113,23151,17949,1049.629094,136.5349289,730.1589599,40613,839,4x5
20,56,45.12198256,4405.931946,13507,1000,1000,57.16179677,2588.736313,7276,102.2837793,46512,8,5,113.797939,90.62170996,115.1922292,18341,23252,18119,1087.236845,135.7118212,708.7916105,39519,948,5x4
76,40,47.60412221,2883.284607,11989,1000,1000,59.28512467,2828.929337,6440,106.8892469,44066,8,5,474.1201605,380.7292697,0,17693,22033,0,647.5920105,164.5638733,0,149152,152,9x4
80,44,51.64635768,3945.07019,10592,1000,1000,69.4283255,1163.175034,3684,121.0746832,40618,8,5,555.2060361,413.0487961,0,15109,20309,0,607.329834,139.21521,0,16,1040,4x9
24,56,45.26808395,4415.47937,13388,1000,1000,57.69331499,2582.109909,7062,102.9613989,46362,8,5,114.799406,90.99740888,114.9764777,18181,23156,18153,1030.032626,136.1940226,762.1845946,40214,1393,5x4
20,56,45.62658821,4674.360428,13268,1000,1000,58.31253476,2261.641205,7025,103.939123,45998,8,5,116.160285,92.24831451,116.6732629,17968,22842,17889,1038.062063,136.2263394,718.2331657,38935,816,4x5
28,56,44.60183921,4449.084641,13826,1000,1000,57.04673304,2642.828766,7418,101.6485722,47054,8,5,113.6059221,89.608165,114.2151691,18372,23515,18274,1091.789525,136.2900012,720.0434196,41431,806,5x4
84,44,52.2121197,3921.159592,10221,1000,1000,68.93084407,1173.612732,3819,121.1429638,40178,8,5,551.2293337,417.5722037,0,15218,20089,0,607.4943542,139.0743408,0,29,749,4x9
24,56,45.55324636,4613.840912,13241,1000,1000,58.29308428,2385.362183,7066,103.8463306,46072,8,5,116.0246817,91.83021006,116.1344313,17989,22946,17972,1036.026861,136.4241283,740.5618791,39182,1144,4x5
80,40,48.17495176,2897.568558,11707,1000,1000,58.65175076,2889.296783,6224,106.8267025,43544,8,5,469.0565869,385.2934044,0,17884,21772,0,650.9452515,164.5723572,0,149698,178,9x4
28,56,45.50974936,4642.029846,13359,1000,1000,57.60140628,2268.405899,7289,103.1111556,46116,8,5,114.6165843,91.38416168,117.335732,18210,23058,17788,1090.151723,136.5229012,678.1385993,38871,993,4x5
88,44,51.94313172,3934.010223,10425,1000,1000,69.40075452,1185.617233,3552,121.3438862,40386,8,5,554.9856434,415.4215817,0,15115,20193,0,609.2581482,139.0639343,0,18,655,4x9
32,56,44.59804509,4442.19426,13855,1000,1000,57.22106412,2597.240738,7345,101.8191092,47058,8,5,113.8600185,90.80525749,114.127734,18331,23205,18288,1064.601496,136.0343822,728.9188029,39526,1004,5x4
84,40,48.09540409,2849.199249,11775,1000,1000,58.94519085,2838.081833,6167,107.0405949,43616,8,5,471.4025288,384.6573734,0,17795,21808,0,649.2897034,165.0283203,0,149750,149,9x4
32,56,45.12392437,4674.913986,13533,1000,1000,57.39332239,2323.667618,7321,102.5172468,46510,8,5,114.2026702,90.89927095,115.1604502,18276,23181,18124,1033.263461,136.7244563,754.8515884,39763,920,4x5
36,56,44.74649579,4447.969925,13708,1000,1000,57.46566559,2594.613983,7213,102.2121614,46902,8,5,114.4280702,91.27727962,114.3904417,18240,23085,18246,1037.525205,135.9128903,756.2395437,40100,1059,5x4
92,44,51.73809641,3928.631363,10511,1000,1000,68.99434136,1197.862488,3769,120.7324378,40546,8,5,551.7369113,413.782272,0,15204,20273,0,610.3476257,139.0085144,0,36,746,4x9
36,56,44.96717698,4713.8526,13560,1000,1000,57.57926528,2341.411163,7232,102.5464423,46672,8,5,114.6732597,91.00919967,114.6102905,18201,23153,18211,1060.719367,136.5328636,723.4272047,40219,822,4x5
88,40,47.84086139,2853.092407,11791,1000,1000,58.56330634,2856.703659,6575,106.4041677,43848,8,5,468.3495059,382.6221492,0,17911,21924,0,653.1460876,164.71875,0,149682,138,9x4
40,56,44.45057612,4520.421417,13928,1000,1000,57.05604527,2495.817917,7335,101.5066214,47214,8,5,114.0903028,90.61391589,113.5811929,18294,23254,18376,1033.347357,136.1885555,768.2188152,40922,1140,5x4
96,44,51.87375087,3958.674957,10437,1000,1000,69.40994241,1143.73172,3724,121.2836933,40440,8,5,555.0590882,414.8668645,0,15113,20220,0,607.4989014,139.1139221,0,17,785,4x9
40,56,45.18615082,4715.36824,13543,1000,1000,58.1701986,2267.430069,6866,103.3563494,46446,8,5,115.7480035,91.2417078,116.0053357,18032,23094,17992,1014.943088,136.4633702,755.3915123,40406,1060,4x5
44,56,44.82684087,4439.596802,13716,1000,1000,57.09332462,2618.94397,7416,101.9201655,46818,8,5,113.6554128,90.87574934,115.077907,18364,23187,18137,1082.737152,136.4726036,722.2299767,39992,1161,5x4
92,40,47.547998,2813.176361,11999,1000,1000,58.45556918,2927.639206,6480,106.0035672,44118,8,5,467.4881855,380.2805204,0,17944,22059,0,655.7359924,164.9623718,0,147910,165,9x4
44,56,44.83067402,4672.066422,13635,1000,1000,57.00021744,2334.060349,7470,101.8308915,46814,8,5,113.4207151,90.06779226,114.9891466,18402,23395,18151,1073.319392,136.6822986,710.5602846,40477,967,4x5
48,56,44.88440709,4423.456345,13622,1000,1000,56.85495852,2629.77652,7480,101.7393656,46758,8,5,113.1317687,90.40010296,114.0030588,18449,23309,18308,1055.690543,136.1598834,755.5931559,39409,837,5x4
16,48,52.19652546,3941.392761,10300,1000,1000,69.41913274,1140.893005,3755,121.6156582,40190,8,5,555.1325524,417.4475243,0,15111,20095,0,656.6001587,138.9346313,0,6,602,4x9
48,56,44.88248583,4673.916611,13692,1000,1000,57.10265207,2301.938904,7383,101.9851379,46760,8,5,113.624476,91.53103688,115.0018183,18369,23021,18149,1045.385748,136.4949581,736.8961119,40819,1246,4x5
96,40,48.16831274,2862.118454,11645,1000,1000,59.24158192,2853.004715,6256,107.4098947,43550,8,5,473.7720547,385.2403215,0,17706,21775,0,647.8206177,163.9945984,0,150517,171,9x4
52,56,44.94790094,4413.514206,13550,1000,1000,56.8364681,2621.298767,7474,101.784369,46692,8,5,113.0949878,90.77005255,113.8475972,18455,23214,18333,1054.242119,136.3123557,757.5383294,40434,967,5x4
20,48,52.30588118,4002.124496,10308,1000,1000,69.70061154,1113.495087,3533,122.0064927,40106,8,5,557.3825914,418.3218471,0,15050,20053,0,654.1979065,139.2203064,0,17,915,4x9
52,56,44.98068005,4705.812027,13628,1000,1000,57.87801512,2250.06311,6939,102.8586952,46658,8,5,115.2113049,91.29309822,115.2367491,18116,23081,18112,1037.688704,136.4532864,729.207163,39369,1129,4x5
56,56,45.15307166,4428.576935,13443,1000,1000,57.49402347,2513.700134,7365,102.6470951,46480,8,5,114.4468937,90.89927095,114.7299912,18237,23181,18192,1062.852079,136.0992589,728.0290691,38667,1113,5x4
16,44,48.03151482,2956.315659,11722,1000,1000,59.03811722,2804.497284,6508,107.069632,43674,8,5,472.1454382,384.1465403,0,17767,21837,0,711.8712769,164.6964417,0,150893,228,9x4
24,48,52.15498632,3985.656494,10388,1000,1000,69.97971169,1129.023209,3389,122.134698,40222,8,5,559.6136091,417.1154095,0,14990,20111,0,655.2683716,139.2200012,0,26,1125,4x9
60,56,44.53742679,4484.943085,13915,1000,1000,57.2648135,2552.419189,7386,101.8022403,47122,8,5,113.9470437,91.17853743,114.4155246,18317,23110,18242,1065.180056,136.1562386,736.4180056,40696,1017,5x4
56,56,44.80768493,4666.430054,13559,1000,1000,56.73191581,2326.908279,7533,101.5396007,46838,8,5,112.9542158,89.97548999,113.7049466,18478,23419,18356,1051.934871,136.7306524,739.4529621,40000,932,4x5
64,56,45.013507,4390.571487,13504,1000,1000,57.25855949,2581.471146,7443,102.2720665,46624,8,5,113.9968322,90.38846946,115.2749365,18309,23312,18106,1086.74954,135.9972057,715.3601128,39555,1094,5x4
28,48,51.8455377,4019.197784,10493,1000,1000,69.33192277,1109.599518,3640,121.1774605,40462,8,5,554.4354263,414.6412931,0,15130,20231,0,653.8139038,139.0904846,0,16,848,4x9
20,44,47.16304592,2962.27803,12097,1000,1000,58.1057298,2853.760391,6979,105.2687757,44478,8,5,464.6913361,377.2025721,0,18052,22239,0,716.4553528,164.1758728,0,149914,160,9x4
60,56,45.20758081,4741.024582,13454,1000,1000,57.06536054,2221.36438,7259,102.2729414,46424,8,5,113.5502965,90.82482759,117.0002803,18381,23200,17839,1072.663314,136.6056372,695.5547651,41138,673,4x5
68,56,45.13557877,4432.853073,13503,1000,1000,57.75687139,2578.170471,7171,102.8924502,46498,8,5,114.9448177,90.6567999,115.020831,18158,23243,18146,1026.334233,136.1297534,766.0847541,40727,789,5x4
64,56,45.0502527,4631.506943,13679,1000,1000,57.33056315,2312.02475,7346,102.3808159,46586,8,5,114.1527018,90.46219894,115.9988885,18284,23293,17993,1033.009567,136.5284899,743.4447443,39008,915,4x5
32,48,52.52597305,4015.110458,10226,1000,1000,70.15294039,1086.141647,3484,122.6789134,39938,8,5,560.9983281,420.0815264,0,14953,19969,0,651.3972168,139.1865234,0,31,853,4x9
24,44,47.03821999,2984.236496,12234,1000,1000,58.5796648,2791.309082,6946,105.6178848,44596,8,5,468.4802859,376.2045026,0,17906,22298,0,711.3779907,163.6819153,0,149625,322,9x4
72,56,44.80577024,4450.015579,13705,1000,1000,57.18985547,2575.883179,7396,101.9956257,46840,8,5,113.8475972,90.84832284,114.7299912,18333,23194,18192,1049.63032,136.0782408,753.5043542,40658,680,5x4
68,56,44.66263309,4650.535736,13788,1000,1000,57.26168633,2324.147079,7307,101.9243194,46990,8,5,115.0144928,91.35246683,113.9532649,18147,23066,18316,1028.117993,136.5269105,758.6355943,39612,1052,4x5
36,48,52.09797784,4053.950592,10374,1000,1000,69.61269335,1073.690643,3620,121.7106712,40266,8,5,556.6798062,416.6596136,0,15069,20133,0,652.8125916,139.1526489,0,11,1057,4x9
76,56,44.7675107,4456.005859,13688,1000,1000,57.02811769,2500.852829,7409,101.7956284,46880,8,5,113.915948,89.99470402,113.5008973,18322,23414,18389,1069.128419,135.7984449,724.0661106,39907,784,5x4
28,44,46.99394972,2961.406586,12211,1000,1000,58.20571746,2788.53891,7075,105.1996672,44638,8,5,465.4907053,375.8505309,0,18021,22319,0,714.0046082,163.9186401,0,148703,196,9x4
